rgb,abs_rel,d1,rmse
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000161.png,0.168276,0.658130,6.782154
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000014.png,0.199213,0.572209,7.039877
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000126.png,0.158065,0.708516,7.347222
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000168.png,0.169732,0.618078,7.571708
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000070.png,0.179755,0.656530,7.386253
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000084.png,0.210848,0.567848,9.501623
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000140.png,0.175920,0.621447,7.631342
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000049.png,0.114242,0.798203,4.793289
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000182.png,0.169359,0.627299,8.366619
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000147.png,0.147882,0.709482,6.459538
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000056.png,0.106297,0.820146,4.376358
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000063.png,0.158596,0.726136,5.524545
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000021.png,0.184379,0.624054,6.481758
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000119.png,0.165393,0.670296,7.941386
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000028.png,0.190718,0.595382,6.554134
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000380.png,0.109256,0.786981,3.813859
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000394.png,0.136924,0.693325,5.178454
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000324.png,0.101407,0.971232,3.085479
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000268.png,0.130600,0.956950,4.053197
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000366.png,0.086122,0.979683,2.543064
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000296.png,0.131779,0.926655,3.567203
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000014.png,0.080041,0.848179,4.000587
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000028.png,0.103703,0.896317,5.729864
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000182.png,0.124433,0.962869,3.575350
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000168.png,0.109806,0.953572,3.351126
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000196.png,0.128980,0.960301,3.053826
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000140.png,0.116283,0.870239,3.744814
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000084.png,0.092963,0.962304,2.948819
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000056.png,0.113062,0.940342,5.935065
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000112.png,0.076466,0.935120,3.951357
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000352.png,0.149258,0.760042,4.258674
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000126.png,0.098218,0.954359,3.527215
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000070.png,0.132201,0.901226,6.539516
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000310.png,0.099011,0.984917,1.826325
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000154.png,0.114466,0.909360,3.331472
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000098.png,0.080957,0.923698,2.998357
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000408.png,0.160938,0.696488,5.376421
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000042.png,0.094796,0.958337,4.279732
2011_09_26/2011_09_26_drive_0029_sync/image_02/data/0000000338.png,0.145931,0.695816,4.456306
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000128.png,0.059495,0.984692,2.999978
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000192.png,0.069237,0.946736,4.702588
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000032.png,0.089983,0.975256,2.735296
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000352.png,0.079653,0.948837,3.773223
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000608.png,0.080079,0.946379,3.740036
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000224.png,0.038081,0.978724,2.392578
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000576.png,0.107319,0.905522,4.355367
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000672.png,0.083974,0.858503,4.051757
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000064.png,0.086188,0.984653,2.112103
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000448.png,0.120877,0.865792,6.283706
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000704.png,0.079906,0.932430,2.973207
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000640.png,0.055729,0.986331,2.345922
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000512.png,0.062633,0.974612,3.322823
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000768.png,0.070165,0.912883,3.519503
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000160.png,0.057313,0.982834,2.854721
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000416.png,0.105323,0.919067,7.922650
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000480.png,0.074027,0.932492,3.833594
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000288.png,0.119117,0.833871,6.375115
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000544.png,0.078331,0.914023,4.144638
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000096.png,0.100662,0.953964,4.287686
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000384.png,0.123538,0.836867,9.111942
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000256.png,0.061932,0.942718,2.628555
2011_09_26/2011_09_26_drive_0036_sync/image_02/data/0000000320.png,0.088634,0.959434,2.330188
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000005.png,0.046136,0.974121,2.611696
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000010.png,0.048493,0.965000,2.973804
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000015.png,0.049936,0.980581,3.035662
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000020.png,0.055085,0.983503,2.962369
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000025.png,0.043475,0.990836,2.131249
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000030.png,0.058045,0.984936,2.647582
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000035.png,0.086948,0.994645,2.322180
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000040.png,0.091949,0.994930,2.082227
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000045.png,0.087564,0.997133,1.835507
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000050.png,0.066994,0.998447,1.522545
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000055.png,0.040343,0.997847,1.253948
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000060.png,0.049250,0.996343,1.225870
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000065.png,0.041680,0.996287,1.379407
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000070.png,0.053500,0.996866,1.493457
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000075.png,0.070536,0.998722,1.475427
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000080.png,0.064931,0.999016,1.236853
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000085.png,0.058668,0.998998,1.124849
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000090.png,0.062106,0.998292,1.317504
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000095.png,0.079550,0.997461,1.736774
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000100.png,0.087023,0.994094,1.761494
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000105.png,0.102029,0.973956,1.884186
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000110.png,0.071072,0.994047,1.765950
2011_09_26/2011_09_26_drive_0046_sync/image_02/data/0000000115.png,0.061758,0.990214,1.826491
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000005.png,0.087079,0.985244,2.884133
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000006.png,0.074186,0.989460,2.897242
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000007.png,0.052428,0.986546,2.578939
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000008.png,0.039579,0.992357,2.228182
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000009.png,0.052330,0.987990,2.415643
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000010.png,0.050052,0.986940,2.460251
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000011.png,0.065898,0.986252,2.764233
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000012.png,0.057385,0.990454,2.573281
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000013.png,0.063849,0.986876,2.657496
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000014.png,0.045642,0.988701,2.611498
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000015.png,0.051731,0.986606,2.729115
2011_09_26/2011_09_26_drive_0048_sync/image_02/data/0000000016.png,0.053731,0.985925,2.899083
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000046.png,0.058969,0.944202,2.896887
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000014.png,0.074802,0.949318,1.722051
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000036.png,0.056483,0.962355,2.454592
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000028.png,0.054285,0.974585,1.829315
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000026.png,0.046966,0.988571,1.334318
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000050.png,0.069989,0.927943,3.717887
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000040.png,0.046307,0.960336,2.266932
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000008.png,0.057795,0.977895,1.922591
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000016.png,0.069343,0.964153,1.886574
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000044.png,0.058793,0.938374,2.713584
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000018.png,0.066351,0.946884,1.855639
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000032.png,0.053193,0.977860,2.271387
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000042.png,0.053683,0.953357,2.459249
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000010.png,0.068271,0.963457,1.799365
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000020.png,0.060994,0.976437,1.836106
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000048.png,0.065205,0.919655,4.078388
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000052.png,0.070674,0.930218,3.773985
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000006.png,0.053468,0.984166,1.860401
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000030.png,0.053176,0.976175,2.044593
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000012.png,0.062829,0.973593,1.835541
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000038.png,0.046994,0.956398,2.470179
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000022.png,0.066565,0.969101,1.786487
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000011.png,0.073825,0.958029,3.452294
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000033.png,0.090486,0.921978,3.702169
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000242.png,0.074320,0.974715,2.539179
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000253.png,0.078990,0.982052,2.868583
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000286.png,0.077766,0.979647,2.344511
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000154.png,0.083978,0.960847,3.619381
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000099.png,0.095317,0.869336,3.909979
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000220.png,0.088389,0.966523,2.805712
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000022.png,0.089693,0.956119,4.080694
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000077.png,0.080995,0.909746,3.974348
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000187.png,0.081632,0.940183,2.761261
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000143.png,0.087081,0.944392,3.729136
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000066.png,0.098041,0.944331,3.747872
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000176.png,0.131273,0.901601,3.752713
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000110.png,0.102391,0.880047,3.868133
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000275.png,0.092902,0.949649,2.936197
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000264.png,0.069824,0.970154,2.652220
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000198.png,0.053788,0.984459,2.135190
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000055.png,0.072678,0.925089,3.734545
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000088.png,0.084022,0.949229,3.528393
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000121.png,0.099186,0.913696,3.734749
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000209.png,0.056667,0.973775,2.101451
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000165.png,0.078349,0.920613,4.325260
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000231.png,0.093375,0.842873,2.785497
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000044.png,0.109522,0.920973,4.053076
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000056.png,0.133589,0.936778,4.174769
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000344.png,0.041660,0.984160,2.071463
